Section,Subject,Name,ID,Home Tuition (Y/N),Class,Roll Number,Attendance (%),Unit Test 1,Unit Test 2,Unit Test 3,Focus (0-10),Homework (0-10),Q&A (0-10),Doubt Asking Rate,Exam Prep (0-10),Special Problems Completion (%)
A,English,Swati Singh,9_A_14,N,9,90114,83,42,90,72,10,4,4,0.3,3,56
A,Social,Swati Singh,9_A_14,Y,9,90114,95,68,65,84,7,7,3,0.7,6,30
A,Painting,Swati Singh,9_A_14,Y,9,90114,86,72,73,41,5,7,5,0.5,3,57
A,Maths,Nisha Kapoor,9_A_15,N,9,90115,87,92,77,62,3,8,8,0.3,8,75
A,Physics,Nisha Kapoor,9_A_15,Y,9,90115,100,49,79,71,7,9,3,0.8,9,45
A,Chemistry,Nisha Kapoor,9_A_15,Y,9,90115,72,76,87,71,10,3,3,1.0,3,30
A,Biology,Nisha Kapoor,9_A_15,Y,9,90115,73,47,80,50,9,9,10,0.2,5,67
A,English,Nisha Kapoor,9_A_15,N,9,90115,96,53,90,56,9,9,8,0.1,9,55
A,Social,Nisha Kapoor,9_A_15,Y,9,90115,79,62,45,60,5,6,8,0.6,8,71
A,Painting,Nisha Kapoor,9_A_15,Y,9,90115,99,73,40,72,6,9,9,0.6,3,75
A,Maths,Arjun Mahajan,9_A_16,N,9,90116,67,97,88,47,8,4,8,0.8,9,50
A,Physics,Arjun Mahajan,9_A_16,N,9,90116,65,78,69,93,10,10,4,0.9,10,37
A,Chemistry,Arjun Mahajan,9_A_16,Y,9,90116,78,44,92,93,8,10,2,0.4,3,63
A,Biology,Arjun Mahajan,9_A_16,N,9,90116,76,70,67,93,7,8,4,0.6,10,68
A,English,Arjun Mahajan,9_A_16,Y,9,90116,85,75,58,56,5,5,4,0.5,5,81
A,Social,Arjun Mahajan,9_A_16,Y,9,90116,94,54,88,73,8,9,3,0.2,10,72
A,Painting,Arjun Mahajan,9_A_16,Y,9,90116,95,43,82,48,5,8,2,0.7,7,97
A,Maths,Pankaj Mahajan,9_A_17,Y,9,90117,99,75,54,80,6,5,4,0.4,8,37
A,Physics,Pankaj Mahajan,9_A_17,N,9,90117,73,79,60,73,6,7,10,0.6,6,55
A,Chemistry,Pankaj Mahajan,9_A_17,N,9,90117,78,90,66,84,4,3,2,0.1,9,31
A,Biology,Pankaj Mahajan,9_A_17,N,9,90117,83,56,49,91,8,8,5,0.2,7,94
A,English,Pankaj Mahajan,9_A_17,N,9,90117,68,83,59,91,4,3,4,0.2,4,34
A,Social,Pankaj Mahajan,9_A_17,N,9,90117,92,70,42,46,8,10,10,0.7,5,95
A,Painting,Pankaj Mahajan,9_A_17,N,9,90117,94,92,94,79,10,7,6,0.6,10,51
A,Maths,Hrithik Choudhury,9_A_18,N,9,90118,79,83,56,83,3,8,7,0.7,6,73
A,Physics,Hrithik Choudhury,9_A_18,N,9,90118,78,40,63,73,7,3,7,0.6,10,55
A,Chemistry,Hrithik Choudhury,9_A_18,N,9,90118,97,58,65,42,4,8,5,0.9,9,44
A,Biology,Hrithik Choudhury,9_A_18,N,9,90118,91,53,61,98,7,4,2,0.5,5,36
A,English,Hrithik Choudhury,9_A_18,N,9,90118,71,83,42,88,7,5,10,0.9,10,40
A,Social,Hrithik Choudhury,9_A_18,Y,9,90118,96,47,67,76,10,8,10,0.2,4,38
A,Painting,Hrithik Choudhury,9_A_18,Y,9,90118,75,81,83,94,6,6,7,0.5,7,46
A,Maths,Dev Agrawal,9_A_19,N,9,90119,96,97,91,57,9,4,6,1.0,6,33
A,Physics,Dev Agrawal,9_A_19,Y,9,90119,96,43,84,91,10,6,6,0.4,7,98
A,Chemistry,Dev Agrawal,9_A_19,Y,9,90119,80,46,79,64,8,10,4,0.3,6,100
A,Biology,Dev Agrawal,9_A_19,N,9,90119,73,48,93,100,3,8,3,0.6,5,38
A,English,Dev Agrawal,9_A_19,Y,9,90119,68,77,57,67,6,8,4,0.6,6,64
A,Social,Dev Agrawal,9_A_19,N,9,90119,85,42,90,69,6,8,4,0.9,4,73
A,Painting,Dev Agrawal,9_A_19,N,9,90119,87,71,77,71,5,5,3,1.0,4,89
A,Maths,Sameer Gaekwad,9_A_20,Y,9,90120,79,48,95,60,3,3,7,0.7,7,72
A,Physics,Sameer Gaekwad,9_A_20,Y,9,90120,83,58,76,84,6,7,8,0.2,9,43
A,Chemistry,Sameer Gaekwad,9_A_20,N,9,90120,74,77,58,61,5,4,7,0.4,6,95
A,Biology,Sameer Gaekwad,9_A_20,Y,9,90120,81,57,91,75,7,6,3,0.4,8,76
A,English,Sameer Gaekwad,9_A_20,Y,9,90120,90,54,48,55,3,3,7,0.4,5,85
A,Social,Sameer Gaekwad,9_A_20,N,9,90120,85,61,92,43,9,5,10,0.5,5,98
A,Painting,Sameer Gaekwad,9_A_20,N,9,90120,68,80,95,41,10,4,5,0.4,8,35
A,Maths,Hrithik Dhillon,9_A_21,Y,9,90121,77,74,54,84,5,7,5,0.4,10,74
A,Physics,Hrithik Dhillon,9_A_21,Y,9,90121,97,89,78,65,4,8,9,0.9,5,91
A,Chemistry,Hrithik Dhillon,9_A_21,Y,9,90121,96,54,98,55,7,10,7,0.7,3,33
A,Biology,Hrithik Dhillon,9_A_21,Y,9,90121,73,50,80,83,3,10,3,0.5,4,86
A,English,Hrithik Dhillon,9_A_21,N,9,90121,87,59,52,40,6,7,3,0.1,9,30
A,Social,Hrithik Dhillon,9_A_21,N,9,90121,98,84,84,59,8,3,5,0.5,7,68
A,Painting,Hrithik Dhillon,9_A_21,N,9,90121,74,53,86,47,9,5,5,0.8,5,58
A,Maths,Rohan Nair,9_A_22,N,9,90122,74,71,74,70,10,8,4,0.5,4,94
A,Physics,Rohan Nair,9_A_22,N,9,90122,80,54,90,53,5,5,9,1.0,10,58
A,Chemistry,Rohan Nair,9_A_22,N,9,90122,95,44,71,74,8,6,2,0.9,5,81
A,Biology,Rohan Nair,9_A_22,N,9,90122,99,64,67,48,6,4,8,0.4,10,67
A,English,Rohan Nair,9_A_22,Y,9,90122,72,55,44,40,8,10,10,0.3,6,67
A,Social,Rohan Nair,9_A_22,Y,9,90122,94,77,68,84,6,4,2,0.8,8,66
A,Painting,Rohan Nair,9_A_22,N,9,90122,94,49,86,72,7,3,7,0.7,9,100
A,Maths,Kriti Gupta,9_A_23,Y,9,90123,86,93,62,96,3,4,3,0.7,6,81
A,Physics,Kriti Gupta,9_A_23,N,9,90123,80,76,65,44,8,10,5,0.8,10,86
A,Chemistry,Kriti Gupta,9_A_23,N,9,90123,65,92,57,65,7,6,3,1.0,9,59
A,Biology,Kriti Gupta,9_A_23,N,9,90123,82,62,64,64,6,6,2,0.6,6,53
A,English,Kriti Gupta,9_A_23,N,9,90123,81,99,89,65,10,4,5,0.9,4,71
A,Social,Kriti Gupta,9_A_23,N,9,90123,96,45,71,51,8,7,6,0.6,4,90
A,Painting,Kriti Gupta,9_A_23,Y,9,90123,82,79,96,93,9,9,8,0.8,4,76
A,Maths,Aanchal Sen,9_A_24,Y,9,90124,76,75,86,90,7,7,5,0.9,8,75
A,Physics,Aanchal Sen,9_A_24,N,9,90124,70,83,77,96,4,9,3,0.2,5,50
A,Chemistry,Aanchal Sen,9_A_24,Y,9,90124,87,67,81,61,10,4,7,0.5,4,30
A,Biology,Aanchal Sen,9_A_24,Y,9,90124,98,50,97,71,5,8,4,0.8,3,52
A,English,Aanchal Sen,9_A_24,N,9,90124,90,84,85,90,5,4,7,0.8,6,89
A,Social,Aanchal Sen,9_A_24,N,9,90124,92,90,55,100,10,5,9,0.2,3,73
A,Painting,Aanchal Sen,9_A_24,Y,9,90124,73,94,63,80,7,3,3,0.4,6,83
A,Maths,Ishita Verma,9_A_25,Y,9,90125,93,97,63,50,8,10,6,1.0,6,85
A,Physics,Ishita Verma,9_A_25,Y,9,90125,99,75,57,86,10,9,8,0.4,3,73
A,Chemistry,Ishita Verma,9_A_25,Y,9,90125,71,99,44,66,8,3,10,0.7,7,72
A,Biology,Ishita Verma,9_A_25,Y,9,90125,71,42,40,70,9,10,5,0.5,6,72
A,English,Ishita Verma,9_A_25,Y,9,90125,89,56,91,42,5,6,10,0.4,8,69
A,Social,Ishita Verma,9_A_25,N,9,90125,65,86,72,46,7,10,5,0.4,9,50
A,Painting,Ishita Verma,9_A_25,Y,9,90125,97,55,89,45,4,8,8,0.8,4,68
A,Maths,Siddharth Dutta,9_A_26,N,9,90126,71,75,76,55,6,4,2,0.8,4,97
A,Physics,Siddharth Dutta,9_A_26,N,9,90126,87,69,62,94,4,5,5,0.6,8,39
A,Chemistry,Siddharth Dutta,9_A_26,Y,9,90126,98,88,99,94,6,7,4,0.3,7,86
A,Biology,Siddharth Dutta,9_A_26,Y,9,90126,81,94,71,75,9,9,9,0.4,3,39
A,English,Siddharth Dutta,9_A_26,N,9,90126,88,87,47,67,6,8,4,0.2,9,73
A,Social,Siddharth Dutta,9_A_26,N,9,90126,70,65,59,73,10,7,6,0.5,9,37
A,Painting,Siddharth Dutta,9_A_26,N,9,90126,95,44,51,47,9,8,3,0.2,3,37
A,Maths,Ritu Suri,9_A_27,N,9,90127,90,87,92,52,6,5,2,0.5,3,61
A,Physics,Ritu Suri,9_A_27,Y,9,90127,98,54,78,82,8,4,4,0.7,6,88
A,Chemistry,Ritu Suri,9_A_27,Y,9,90127,69,95,78,84,10,6,7,0.6,5,45
A,Biology,Ritu Suri,9_A_27,Y,9,90127,99,86,58,74,10,7,10,0.6,4,75
A,English,Ritu Suri,9_A_27,N,9,90127,95,73,78,42,5,5,10,0.5,3,73
A,Social,Ritu Suri,9_A_27,Y,9,90127,85,71,72,79,9,4,5,0.5,3,47
A,Painting,Ritu Suri,9_A_27,Y,9,90127,98,84,72,88,8,10,10,0.3,8,91
A,Maths,Isha Sandhu,9_A_28,Y,9,90128,92,100,56,91,4,4,3,1.0,9,82
A,Physics,Isha Sandhu,9_A_28,N,9,90128,73,79,69,88,6,5,8,0.8,8,60
A,Chemistry,Isha Sandhu,9_A_28,Y,9,90128,69,89,50,84,7,3,6,0.3,8,40
A,Biology,Isha Sandhu,9_A_28,Y,9,90128,73,40,45,47,4,7,3,0.2,5,49
A,English,Isha Sandhu,9_A_28,N,9,90128,78,87,50,76,5,10,4,0.5,10,96
A,Social,Isha Sandhu,9_A_28,Y,9,90128,94,78,54,95,7,3,9,0.7,8,56
A,Painting,Isha Sandhu,9_A_28,Y,9,90128,85,72,67,80,10,7,5,0.7,4,43
A,Maths,Arjun Dutta,9_A_29,Y,9,90129,88,73,49,72,3,10,10,0.6,3,74
A,Physics,Arjun Dutta,9_A_29,Y,9,90129,78,95,57,96,6,8,8,0.9,9,73
A,Chemistry,Arjun Dutta,9_A_29,Y,9,90129,93,77,56,40,8,8,4,0.7,6,96
A,Biology,Arjun Dutta,9_A_29,N,9,90129,67,72,96,63,7,10,7,0.7,3,52
A,English,Arjun Dutta,9_A_29,N,9,90129,77,73,78,92,6,6,3,0.5,3,70
A,Social,Arjun Dutta,9_A_29,Y,9,90129,79,55,43,97,3,10,6,0.9,9,85
A,Painting,Arjun Dutta,9_A_29,N,9,90129,92,47,42,73,10,4,4,1.0,3,83
A,Maths,Vivek Suri,9_A_30,N,9,90130,67,60,43,66,10,9,4,1.0,7,81
A,Physics,Vivek Suri,9_A_30,Y,9,90130,78,89,58,78,8,7,3,0.4,3,100
A,Chemistry,Vivek Suri,9_A_30,N,9,90130,67,67,42,80,9,6,6,0.8,9,47
A,Biology,Vivek Suri,9_A_30,Y,9,90130,76,65,65,47,9,6,8,0.7,6,61
A,English,Vivek Suri,9_A_30,Y,9,90130,84,71,91,78,8,4,10,0.4,6,45
A,Social,Vivek Suri,9_A_30,Y,9,90130,92,84,90,40,8,10,3,1.0,6,33
A,Painting,Vivek Suri,9_A_30,Y,9,90130,97,97,71,100,8,5,8,0.5,3,30
A,Maths,Hrithik Mehta,9_A_31,Y,9,90131,77,42,92,47,8,4,2,0.9,6,37
A,Physics,Hrithik Mehta,9_A_31,Y,9,90131,84,56,67,49,8,4,4,0.6,6,48
A,Chemistry,Hrithik Mehta,9_A_31,N,9,90131,68,76,85,70,6,6,8,0.6,5,49
A,Biology,Hrithik Mehta,9_A_31,Y,9,90131,79,44,96,65,7,3,4,0.2,9,78
A,English,Hrithik Mehta,9_A_31,Y,9,90131,90,68,64,54,4,6,8,0.7,6,50
A,Social,Hrithik Mehta,9_A_31,Y,9,90131,100,40,52,51,3,8,6,0.1,7,87
A,Painting,Hrithik Mehta,9_A_31,N,9,90131,70,95,83,74,10,5,9,0.4,5,72
A,Maths,Pankaj Bajpai,9_A_32,Y,9,90132,97,43,49,45,6,4,4,0.3,10,55
A,Physics,Pankaj Bajpai,9_A_32,Y,9,90132,87,47,99,81,10,10,8,0.6,10,63
A,Chemistry,Pankaj Bajpai,9_A_32,N,9,90132,98,64,96,74,7,4,8,0.5,4,97
A,Biology,Pankaj Bajpai,9_A_32,Y,9,90132,76,60,58,86,9,6,5,0.3,8,58
A,English,Pankaj Bajpai,9_A_32,N,9,90132,90,68,92,74,3,6,6,0.3,4,93
A,Social,Pankaj Bajpai,9_A_32,Y,9,90132,69,67,73,70,7,8,3,0.7,6,37
A,Painting,Pankaj Bajpai,9_A_32,Y,9,90132,68,73,92,94,5,5,3,0.6,6,100
A,Maths,Divya Malik,9_A_33,N,9,90133,98,73,75,99,3,10,4,1.0,3,64
A,Physics,Divya Malik,9_A_33,Y,9,90133,87,84,64,50,8,6,8,0.9,6,54
A,Chemistry,Divya Malik,9_A_33,Y,9,90133,86,71,53,70,4,5,7,0.2,9,35
A,Biology,Divya Malik,9_A_33,Y,9,90133,73,55,100,99,10,3,9,0.2,4,35
A,English,Divya Malik,9_A_33,N,9,90133,82,99,85,71,7,7,3,0.3,8,51
A,Social,Divya Malik,9_A_33,Y,9,90133,75,77,86,99,9,6,8,0.7,4,94
A,Painting,Divya Malik,9_A_33,N,9,90133,91,52,90,72,6,9,7,0.3,3,79
A,Maths,Prisha Shinde,9_A_34,N,9,90134,95,99,74,79,4,9,2,0.4,9,84
A,Physics,Prisha Shinde,9_A_34,N,9,90134,83,93,99,92,8,3,9,0.6,9,46
A,Chemistry,Prisha Shinde,9_A_34,Y,9,90134,80,49,93,40,10,3,10,0.8,9,31
A,Biology,Prisha Shinde,9_A_34,N,9,90134,85,41,61,46,5,10,5,0.4,7,68
A,English,Prisha Shinde,9_A_34,Y,9,90134,96,44,86,77,3,3,10,0.5,5,69
A,Social,Prisha Shinde,9_A_34,Y,9,90134,83,78,42,99,3,7,10,0.4,7,95
A,Painting,Prisha Shinde,9_A_34,N,9,90134,82,70,57,85,10,7,6,0.5,8,67
A,Maths,Sameer Chetty,9_A_35,N,9,90135,78,74,100,64,5,9,9,0.2,9,72
A,Physics,Sameer Chetty,9_A_35,Y,9,90135,90,53,66,80,9,3,9,0.5,6,98
A,Chemistry,Sameer Chetty,9_A_35,N,9,90135,79,79,84,48,10,8,8,0.7,5,90
A,Biology,Sameer Chetty,9_A_35,N,9,90135,97,85,50,75,6,9,5,0.2,4,63
A,English,Sameer Chetty,9_A_35,Y,9,90135,79,40,58,63,4,8,5,0.9,7,56
A,Social,Sameer Chetty,9_A_35,Y,9,90135,93,68,56,40,8,10,2,0.4,7,61
A,Painting,Sameer Chetty,9_A_35,N,9,90135,86,86,46,68,8,10,5,0.3,8,96
A,Maths,Ananya Kumar,9_A_36,N,9,90136,68,79,45,92,4,8,7,0.4,8,50
A,Physics,Ananya Kumar,9_A_36,N,9,90136,68,89,73,90,6,7,2,0.2,8,46
A,Chemistry,Ananya Kumar,9_A_36,Y,9,90136,92,97,92,50,4,5,4,0.9,3,99
A,Biology,Ananya Kumar,9_A_36,Y,9,90136,95,87,59,58,10,9,4,0.3,7,65
A,English,Ananya Kumar,9_A_36,Y,9,90136,65,55,91,66,10,10,7,0.6,5,38
A,Social,Ananya Kumar,9_A_36,N,9,90136,68,48,70,70,6,10,10,0.4,4,39
A,Painting,Ananya Kumar,9_A_36,Y,9,90136,92,58,85,99,8,9,6,0.5,6,56
A,Maths,Kabir Mahajan,9_A_37,Y,9,90137,93,98,96,50,10,7,4,0.2,5,76
A,Physics,Kabir Mahajan,9_A_37,N,9,90137,88,61,53,99,9,7,9,0.4,5,34
A,Chemistry,Kabir Mahajan,9_A_37,Y,9,90137,65,63,61,89,6,3,2,0.8,6,64
A,Biology,Kabir Mahajan,9_A_37,N,9,90137,96,79,85,95,7,8,6,0.3,10,45
A,English,Kabir Mahajan,9_A_37,Y,9,90137,92,95,45,40,6,4,4,1.0,8,48
A,Social,Kabir Mahajan,9_A_37,N,9,90137,82,91,97,53,5,6,9,0.3,3,53
A,Painting,Kabir Mahajan,9_A_37,Y,9,90137,99,74,59,91,5,6,4,0.5,7,92
A,Maths,Divya Sidhu,9_A_38,Y,9,90138,85,70,58,51,10,5,2,1.0,3,44
A,Physics,Divya Sidhu,9_A_38,Y,9,90138,75,58,79,53,9,5,5,1.0,7,47
A,Chemistry,Divya Sidhu,9_A_38,Y,9,90138,84,100,54,70,4,6,8,0.6,3,53
A,Biology,Divya Sidhu,9_A_38,Y,9,90138,77,78,61,83,4,5,4,0.9,3,55
A,English,Divya Sidhu,9_A_38,Y,9,90138,99,91,53,89,4,9,8,0.9,7,45
A,Social,Divya Sidhu,9_A_38,Y,9,90138,84,46,93,77,8,5,2,0.9,4,83
A,Painting,Divya Sidhu,9_A_38,Y,9,90138,69,48,70,98,5,4,2,0.6,6,33
A,Maths,Pranav Banerjee,9_A_39,Y,9,90139,78,100,69,74,5,3,4,0.5,8,90
A,Physics,Pranav Banerjee,9_A_39,N,9,90139,71,64,81,91,4,5,9,0.3,3,48
A,Chemistry,Pranav Banerjee,9_A_39,Y,9,90139,85,67,56,55,3,6,9,0.1,10,66
A,Biology,Pranav Banerjee,9_A_39,N,9,90139,79,57,54,78,10,5,7,0.3,6,51
A,English,Pranav Banerjee,9_A_39,Y,9,90139,88,63,51,52,9,10,7,0.4,8,89
A,Social,Pranav Banerjee,9_A_39,N,9,90139,65,85,46,65,4,5,6,0.9,3,80
A,Painting,Pranav Banerjee,9_A_39,N,9,90139,73,96,66,63,7,4,4,0.9,9,88
A,Maths,Pranav Goel,9_A_40,Y,9,90140,80,77,73,87,4,3,9,0.9,4,60
A,Physics,Pranav Goel,9_A_40,N,9,90140,90,49,57,76,4,4,2,1.0,7,37
A,Chemistry,Pranav Goel,9_A_40,Y,9,90140,88,57,53,98,7,8,3,0.9,10,97
A,Biology,Pranav Goel,9_A_40,N,9,90140,81,77,73,57,8,9,9,0.4,9,37
A,English,Pranav Goel,9_A_40,N,9,90140,84,94,95,98,10,4,8,0.1,10,93
A,Social,Pranav Goel,9_A_40,N,9,90140,71,61,60,68,8,4,5,0.5,5,95
A,Painting,Pranav Goel,9_A_40,N,9,90140,73,99,83,41,5,4,10,0.2,6,37
B,Maths,Barkha Gill,9_B_1,N,9,90201,81,79,84,93,4,7,8,0.2,6,84
B,Physics,Barkha Gill,9_B_1,Y,9,90201,92,50,67,69,5,8,10,0.3,10,57
B,Chemistry,Barkha Gill,9_B_1,N,9,90201,88,92,49,50,10,10,10,0.1,7,98
B,Biology,Barkha Gill,9_B_1,N,9,90201,71,68,68,74,5,6,3,0.9,4,58
B,English,Barkha Gill,9_B_1,N,9,90201,92,66,41,72,6,8,5,0.6,4,87
B,Social,Barkha Gill,9_B_1,N,9,90201,76,48,90,42,3,7,2,0.5,10,38
B,Painting,Barkha Gill,9_B_1,Y,9,90201,99,55,92,66,6,6,8,0.5,9,71
B,Maths,Rohan Das,9_B_2,N,9,90202,76,42,52,43,6,3,4,0.6,9,38
B,Physics,Rohan Das,9_B_2,N,9,90202,92,59,55,57,9,3,9,0.2,3,86
B,Chemistry,Rohan Das,9_B_2,Y,9,90202,99,91,77,43,5,7,5,0.9,3,85
B,Biology,Rohan Das,9_B_2,N,9,90202,99,95,91,77,9,4,5,0.4,10,96
B,English,Rohan Das,9_B_2,N,9,90202,94,77,96,45,4,7,4,0.3,9,92
B,Social,Rohan Das,9_B_2,N,9,90202,72,55,46,75,6,3,4,0.6,7,56
B,Painting,Rohan Das,9_B_2,N,9,90202,72,72,52,75,10,9,4,0.8,6,63
B,Maths,Arun Khanna,9_B_3,Y,9,90203,68,49,48,55,5,9,5,0.7,9,70
B,Physics,Arun Khanna,9_B_3,Y,9,90203,98,90,80,52,8,10,3,0.6,7,80
B,Chemistry,Arun Khanna,9_B_3,N,9,90203,81,42,56,89,3,10,4,1.0,6,88
B,Biology,Arun Khanna,9_B_3,Y,9,90203,95,45,86,41,3,3,10,0.3,10,67
B,English,Arun Khanna,9_B_3,N,9,90203,77,67,42,66,10,4,9,0.4,7,58
B,Social,Arun Khanna,9_B_3,N,9,90203,69,94,80,98,8,9,3,0.6,9,87
B,Painting,Arun Khanna,9_B_3,N,9,90203,72,69,49,96,3,10,2,0.8,7,45
B,Maths,Tushar Malhotra,9_B_4,N,9,90204,100,73,53,41,9,9,10,0.8,5,100
B,Physics,Tushar Malhotra,9_B_4,Y,9,90204,77,55,99,50,3,10,7,0.4,6,97
B,Chemistry,Tushar Malhotra,9_B_4,N,9,90204,83,71,42,88,7,4,2,0.2,9,57
B,Biology,Tushar Malhotra,9_B_4,Y,9,90204,71,68,97,59,4,9,2,0.8,5,95
B,English,Tushar Malhotra,9_B_4,N,9,90204,76,95,91,51,5,7,10,0.9,3,38
B,Social,Tushar Malhotra,9_B_4,N,9,90204,68,73,63,76,5,3,9,0.4,5,74
B,Painting,Tushar Malhotra,9_B_4,Y,9,90204,91,42,94,49,6,9,3,0.4,4,97
B,Maths,Rudra Bhatt,9_B_5,Y,9,90205,80,69,100,78,8,10,9,0.5,6,72
B,Physics,Rudra Bhatt,9_B_5,Y,9,90205,74,86,85,96,6,7,2,0.8,4,55
B,Chemistry,Rudra Bhatt,9_B_5,N,9,90205,74,52,59,73,4,10,6,0.8,8,32
B,Biology,Rudra Bhatt,9_B_5,N,9,90205,86,70,50,90,5,3,6,0.8,8,95
B,English,Rudra Bhatt,9_B_5,Y,9,90205,94,42,87,56,7,7,4,0.4,3,82
B,Social,Rudra Bhatt,9_B_5,N,9,90205,85,80,54,98,10,4,3,0.3,4,64
B,Painting,Rudra Bhatt,9_B_5,Y,9,90205,67,73,98,67,10,4,9,0.3,8,60
B,Maths,Arjun Malhotra,9_B_6,N,9,90206,85,72,85,83,8,9,10,0.6,4,59
B,Physics,Arjun Malhotra,9_B_6,Y,9,90206,69,85,87,74,10,7,5,0.9,3,67
B,Chemistry,Arjun Malhotra,9_B_6,N,9,90206,76,57,84,88,9,10,7,0.6,8,57
B,Biology,Arjun Malhotra,9_B_6,N,9,90206,73,91,63,84,9,6,9,0.7,3,36
B,English,Arjun Malhotra,9_B_6,Y,9,90206,99,91,87,60,9,6,6,0.7,6,66
B,Social,Arjun Malhotra,9_B_6,N,9,90206,89,87,79,98,5,10,7,0.5,3,32
B,Painting,Arjun Malhotra,9_B_6,Y,9,90206,69,42,70,63,9,3,10,0.4,8,90
B,Maths,Priya Joshi,9_B_7,N,9,90207,70,74,72,73,3,8,3,0.3,5,50
B,Physics,Priya Joshi,9_B_7,Y,9,90207,71,42,55,53,10,10,7,0.9,3,48
B,Chemistry,Priya Joshi,9_B_7,Y,9,90207,75,41,84,79,7,4,2,0.7,8,37
B,Biology,Priya Joshi,9_B_7,Y,9,90207,80,99,43,71,10,4,3,0.3,9,47
B,English,Priya Joshi,9_B_7,N,9,90207,93,59,53,58,5,9,8,0.3,8,96
B,Social,Priya Joshi,9_B_7,N,9,90207,75,53,56,90,7,8,5,0.7,5,81
B,Painting,Priya Joshi,9_B_7,Y,9,90207,80,97,96,64,3,6,5,0.6,10,78
B,Maths,Nisha Pandey,9_B_8,Y,9,90208,80,45,66,58,4,10,8,0.9,5,99
B,Physics,Nisha Pandey,9_B_8,Y,9,90208,97,69,51,74,3,7,2,0.6,4,34
B,Chemistry,Nisha Pandey,9_B_8,Y,9,90208,76,47,76,98,9,8,3,0.4,9,49
B,Biology,Nisha Pandey,9_B_8,N,9,90208,68,86,67,88,3,8,3,0.4,9,96
B,English,Nisha Pandey,9_B_8,N,9,90208,65,71,71,79,5,8,3,0.8,7,48
B,Social,Nisha Pandey,9_B_8,Y,9,90208,89,89,78,97,8,7,2,0.1,10,39
B,Painting,Nisha Pandey,9_B_8,Y,9,90208,78,53,68,96,5,4,4,0.2,10,66
B,Maths,Poonam Das,9_B_9,Y,9,90209,98,84,86,90,7,9,6,0.3,4,64
B,Physics,Poonam Das,9_B_9,N,9,90209,67,72,94,72,9,4,7,0.8,5,49
B,Chemistry,Poonam Das,9_B_9,N,9,90209,70,52,76,41,3,5,5,0.9,8,59
B,Biology,Poonam Das,9_B_9,Y,9,90209,70,70,62,61,8,4,10,0.3,9,63
B,English,Poonam Das,9_B_9,Y,9,90209,85,76,65,64,10,4,8,0.3,10,89
B,Social,Poonam Das,9_B_9,Y,9,90209,100,41,52,70,6,6,9,0.9,8,91
B,Painting,Poonam Das,9_B_9,N,9,90209,77,78,50,58,7,6,4,0.6,8,36
B,Maths,Aarti Banerjee,9_B_10,N,9,90210,67,76,81,73,8,10,7,1.0,8,78
B,Physics,Aarti Banerjee,9_B_10,Y,9,90210,69,40,59,49,7,5,8,0.2,9,55
B,Chemistry,Aarti Banerjee,9_B_10,Y,9,90210,73,65,93,65,4,6,2,1.0,6,33
B,Biology,Aarti Banerjee,9_B_10,N,9,90210,71,53,58,58,6,6,5,0.6,7,71
B,English,Aarti Banerjee,9_B_10,Y,9,90210,88,41,61,64,6,9,7,0.8,8,100
B,Social,Aarti Banerjee,9_B_10,N,9,90210,90,66,45,56,5,6,5,0.4,8,59
B,Painting,Aarti Banerjee,9_B_10,Y,9,90210,75,83,56,71,6,7,5,0.2,5,74
B,Maths,Neha Srivastava,9_B_11,Y,9,90211,70,83,48,44,8,8,5,0.4,6,59
B,Physics,Neha Srivastava,9_B_11,Y,9,90211,65,92,59,74,10,8,10,1.0,4,75
B,Chemistry,Neha Srivastava,9_B_11,Y,9,90211,90,52,46,87,10,9,6,0.2,9,66
B,Biology,Neha Srivastava,9_B_11,N,9,90211,99,96,85,75,10,3,4,0.4,5,66
B,English,Neha Srivastava,9_B_11,Y,9,90211,88,83,41,86,8,7,5,0.6,9,86
B,Social,Neha Srivastava,9_B_11,N,9,90211,88,74,76,90,5,7,4,1.0,8,73
B,Painting,Neha Srivastava,9_B_11,N,9,90211,67,96,100,50,10,9,5,0.6,4,38
B,Maths,Aanchal Kapoor,9_B_12,Y,9,90212,77,85,79,56,3,5,4,0.6,9,39
B,Physics,Aanchal Kapoor,9_B_12,Y,9,90212,89,46,42,69,7,7,3,0.6,4,52
B,Chemistry,Aanchal Kapoor,9_B_12,N,9,90212,94,87,91,90,10,7,10,0.1,5,44
B,Biology,Aanchal Kapoor,9_B_12,N,9,90212,85,74,84,48,10,4,9,0.4,4,43
B,English,Aanchal Kapoor,9_B_12,N,9,90212,95,83,94,92,5,4,4,0.4,3,67
B,Social,Aanchal Kapoor,9_B_12,Y,9,90212,91,78,92,60,7,6,5,0.6,3,83
B,Painting,Aanchal Kapoor,9_B_12,N,9,90212,84,64,41,44,7,8,10,0.3,4,64
B,Maths,Yash Joshi,9_B_13,N,9,90213,83,46,68,69,7,10,9,0.8,3,43
B,Physics,Yash Joshi,9_B_13,Y,9,90213,85,45,94,48,4,5,3,0.4,4,30
B,Chemistry,Yash Joshi,9_B_13,Y,9,90213,90,78,99,89,10,7,4,0.5,4,80
B,Biology,Yash Joshi,9_B_13,Y,9,90213,73,99,65,64,3,3,8,0.4,9,51
B,English,Yash Joshi,9_B_13,Y,9,90213,74,45,45,60,8,5,5,0.6,9,50
